1,483_N,483_N,483,"Non-elite (common people, general populace)",Northern Irish Roman Catholics,Database of religion history (DRH),"Adherents to the Roman Catholic religion living in the six counties of Northern Ireland, including those who might loosely associate with it, and potentially hold beliefs that diverge from official dogma. It is worth noting that Roman Catholics in Northern Ireland are considered both an ethnic and a religious group.","Religious Group[8] -> Christian Traditions[18] -> Catholic[153] -> 'Roman' Catholic[156], Religious Group[8] -> Christian Traditions[18], Religious Group[8] -> Christian Traditions[18] -> Catholic[153], Religious Group[8]",Samuel Ward,2015,2016,720,Northern Ireland,Northern Ireland,"Europe[3], Europe[3] -> British Isles[70], Europe[3] -> British Isles[70] -> Northern Ireland[353]",NA,N,NA,1,1,0,NA,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
1,484_N,484_N,484,"Non-elite (common people, general populace)",Northern Irish Protestants,Database of religion history (DRH),"Adherents to the Protestant religion living in the six counties of Northern Ireland, including those who might loosely associate with it, and potentially hold beliefs that diverge from official dogma.","Religious Group[8] -> Christian Traditions[18] -> Reformed/Presbyterian/Congregational/United[181], Religious Group[8] -> Christian Traditions[18] -> Friends (Quakers)[158], Religious Group[8] -> Christian Traditions[18] -> Brethren[150], Religious Group[8] -> Christian Traditions[18] -> Baptist[149], Religious Group[8] -> Christian Traditions[18] -> Anglican[146], Religious Group[8] -> Christian Traditions[18] -> Evangelical (charismatic)[784], Religious Group[8] -> Christian Traditions[18], Religious Group[8], Religious Group[8] -> Christian Traditions[18] -> Methodist[166]",Samuel Ward,2015,2016,720,Northern Ireland,Northern Ireland,"Europe[3], Europe[3] -> British Isles[70], Europe[3] -> British Isles[70] -> Northern Ireland[353]",NA,N,NA,1,1,0,NA,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,NA,1,1,0,0,0,0,0,1,0,0,0,0,0,1
1,174_N,174_N,174,"Non-elite (common people, general populace)",Matthew-James-Didache Movement,Database of religion history (DRH),Matthew-James-Didache Movement,"Religious Group[8], Religious Group[8] -> Christian Traditions[18], Religious Group[8] -> Hellenistic Religions[741], Religious Group[8] -> Christian Traditions[18] -> Early Christianity[742]",Vojtech Kase,50,160,352,Syria,Syria,"Middle East[5], Middle East[5] -> Syria[343]",NA,N,NA,1,1,0,0,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,1,NA,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
1,525_N,525_N,525,"Non-elite (common people, general populace)",Church of Jesus Christ of Latter-day Saints (modern),Database of religion history (DRH),"Latter-day Saints, more commonly known as ""Mormons"", are a sect of Christianity whose spiritual beliefs include an open scriptural canon, modern-day revelation, additional scripture, temple worship, divine priesthood authority, and a church structure that is a restoration of the Primitive Church of Jesus Christ.","Religious Group[8] -> Christian Traditions[18] -> Latter Day Saints (Mormons)[160], Religious Group[8] -> Christian Traditions[18], Religious Group[8] -> Christian Traditions[18] -> Latter Day Saints (Mormons)[160] -> (The) Church of Jesus Christ of Latter-day Saints[161], Religious Group[8]",Kevin Pepper,1951,2018,660,Global,Region spanning the globe.,Global[332],NA,N,NA,1,1,0,NA,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
1,486_N,486_N,486,"Non-elite (common people, general populace)",Church of Jesus Christ of Latter-day Saints (early),Database of religion history (DRH),"Latter-day Saints, more commonly known as ""Mormons"", are a sect of Christianity whose spiritual beliefs include an open scriptural canon, modern-day revelation, additional scripture, temple worship, divine priesthood authority, and a church structure that is a restoration of the Primitive Church of Jesus Christ.","Religious Group[8] -> Christian Traditions[18] -> Latter Day Saints (Mormons)[160] -> (The) Church of Jesus Christ of Latter-day Saints[161], Religious Group[8] -> Christian Traditions[18], Religious Group[8] -> Christian Traditions[18] -> Latter Day Saints (Mormons)[160], Religious Group[8]",Kevin Pepper,1820,2017,731,Latter Day Saints (1830–1951),A map representing the early history of Mormonism.,"North America[61], North America[61] -> United States of America[185]",NA,N,NA,1,1,0,NA,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
1,688_NR,688_NR,688,"Religious Specialists, Non-elite (common people, general populace)",Darul Uloom Deoband,Database of religion history (DRH),"The Darul Uloom Deoband is an Islamic seminary (madrasa) founded in north India committed to the reformation of Islam in the region. Students, graduates, and intellectually-aligned scholars have been referred to as ""Deobandis."" The network of seminaries have expanded across the world, prominently in the United Kingdom, Malaysia, and South Africa.","Religious Group[8] -> Indic Religious Traditions[510], Religious Group[8] -> Indic Religious Traditions[510] -> Islamic Traditions[661], Religious Group[8] -> Islamic Traditions[24], Religious Group[8] -> Islamic Traditions[24] -> Sufism[273], Religious Group[8] -> Islamic Traditions[24] -> Sunni[284], Religious Group[8] -> Islamic Traditions[24] -> Sunni[284] -> Deoband movement[286], Religious Group[8] -> Reform Movement[866], Religious Group[8]",Quinn Clark,1866,2019,496,South Asia,South Asia,"Asia[1], Asia[1] -> South Asia[40]",NA,N,R,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
1,564_N,564_N,564,"Non-elite (common people, general populace)",Tribal Christianity (and allied castes) in the Himalayas,Database of religion history (DRH),"The tribal Christian population of the high Himalayas and low-lying hills spans five countries (India, Nepal, Pakistan, Bhutan and China) and contested boarderlands (Tibet, Sikkim, Aksai Chin and Kashmir, among others). It encompasses approximately 6 million people. The largest Christian tribal populations are 4.9 million converted Baptists, Presbyterians and Catholics in Northeast India and 375,000 Evangelical Protestants in Nepal (a figure sometimes rounded up to 1 million) -- arguably the fastest-growing Christian population in the world. Small but important Christian tribal communities are in Bhutan, Sikkim, Ladakh, Himachal Pradesh, Uttarakhand, and Jammu and Kashmir. The historical timeline of tribal conversion to Christianity depends on the region and date of missionary penetration into the hills. The Portuguese Jesuit João Cabral was arguably the first European to access the Himalayan region in 1627 with missionary designs. Since then, thousands of missionaries have come into the Himalayan region, from the London-based Church Missionary Society (Punjab region through the 20th century) to the recent explosion of South Korean missionaries populating language institutes and centered in the Kathmandu Valley. Indigenous house churches have sprouted up in remote tribal villages. Himalayan tribal Christianity falls into a broad spectrum of official affiliation. Some expressions of tribal Christianity are largely indigenous and invisible; they address local aspirations and offer respite from spiritual affliction and caste discrimination within circumscribed tribal cosmologies and social stratifications. Other expressions of tribal Christianity are hooked into international NGOs and global ideoscapes promoting salvation that are backed by foreign patronage and theological instruction; they are networked through social media platforms and employ a range of conversion techniques associated with Western (and South Korean) Evangelicalism. In some cases, tribal Christianity in the Himalayas allows discriminated-against Dalit groups who are embedded within tribal formations to find self-respect and social validation within the new idiom of salvation and equality under Yesu Masih (Jesus Christ). Although Christians are persecuted throughout South Asia, overt violence against the minority religion is not as strongly evident in the Himalayan tribal range as it is in Pakistan and non-Himalayan India states (especially Tamil Nadu, Uttar Pradesh, Chhattisgarh and Odisha, where in 2007-08 in Kandhamal District 50 Christians were killed and 95 churches burned down). The rise of right-wing Hindutva politics since 2014 and the disproportionate criminalization of Christian conversion as coercive have pushed Christianity further into the social margins everywhere through India, including the Himalayan tribal belt. As would be expected, Christian tribals in the Himalayas are not strongly unified around their minority religious status; divided by language, geography and often theology and sectarian affiliation, they are sometimes balkanized into subdividing communities. Nevertheless, they are conceptually and anthropologically interconnected as a Pan-Himalayan community of faith, spiritual aspiration and unique forms of theological syncretism.","Religious Group[8] -> Christian Traditions[18], Religious Group[8] -> Christian Traditions[18] -> Catholic[153], Religious Group[8] -> Christian Traditions[18] -> Anglican[146], Religious Group[8] -> Christian Traditions[18] -> Himalayan Christianity[823], Religious Group[8] -> Christian Traditions[18] -> Tribal Christianity[824], Religious Group[8] -> Christian Traditions[18] -> Dalit Christianity[825], Religious Group[8] -> Christian Traditions[18] -> Protestantism[826], Religious Group[8]",Stephen Christopher,1950,2018,799,Himalayan tribal Christianity (and tribal-allied groups),"The spread of Christianity (predominately Anglican, Catholic and United Evangelical Lutheran) into the Himalayan region and among tribal and tribal-aligned communities at its greatest extant in the contemporary period.","Asia[1], Asia[1] -> South Asia[40], Asia[1] -> South Asia[40] -> Nepal[218], Asia[1] -> South Asia[40] -> Bhutan[214], Asia[1] -> South Asia[40] -> India[215], Asia[1] -> South Asia[40] -> India[215] -> North India[351], Asia[1] -> Himalayas[363], Asia[1] -> South Asia[40] -> India[215] -> Northeast India[362]",NA,N,NA,1,1,0,NA,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1
1,526_N,526_N,526,"Non-elite (common people, general populace)",Hmong Christianity,Database of religion history (DRH),"Hmong communities have been converting to Christianity (primarily Protestant denominsations but also Catholic to a lesser degree) across different parts of Southern China, Southeast Asia and worldwide diasporas since the turn of the 20th Century, often entire villages and clans at once.
 

 This data entry is primarily focused on Southeast Asia, based on the author's extensive fieldwork in Vietnam. Hmong Christians in China and US diasporas faced different socio-economic contexts, but share enough religious common ground to justify representing them in this single entry.
 

 There are also hundreds of thousands of Christians among the 'Miao' national minority of China, of which the Hmong are just a subgroup. While this diverse national minority shares some cultural and linguistic traits, most Miao Christians belong to other subgroups which are mutually unintelligible with Hmong language.","Religious Group[8] -> Christian Traditions[18], Religious Group[8] -> Southeast Asian Religions[808], Religious Group[8]",Seb Rumsby,1900,2018,766,"Hmong-Miao speakers in Southern China, Southeast Asia and the US and French diasporas","The majority of Hmong speakers are spread across the highlands of Vietnam, Laos, Thailand and China. In USA, Hmong communities are concentrated in St. Paul/Minneapolis, Madison Wisconsin, California and North Carolina. The French diaspora is much smaller, scattered around Paris and a few other urban centres. There are very few Hmong Christians among the Australian diaspora.",Asia[1] -> Southeast Asia[356],NA,N,NA,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1
1,849_ENR,849_ENR,849,"Elite, Religious Specialists, Non-elite (common people, general populace)","""Gaiwiio Religion,"" ""Longhouse Religion,"" or ""The Way of Handsome Lake"" of the Seneca Tribe",Database of religion history (DRH),"""Gaiwiio,"" ""The Way of Handsome Lake,"" or simply ""The Good Message,"" is a new religious movement that emerged among the Seneca tribe of present-day northeastern U.S in the early 19th century. It combined moral and theological elements of Protestant Christianity (especially Quakerism) with Iroquois rituals and cosmology. The founder of the movement, Handsome Lake (1735-1815), was from the Seneca tribe--one of the six great nations of the Iroquois Confederacy (1722-1867). The movement, popularly referred to as ""Longhouse Religion,"" remains active today.
 

 In 1799 Handsome Lake, brother to the Seneca war chief Cornplanter, experienced a vision while in a fevered state. This vision marked the beginning of the Gaiwiio religion. While laying bedbound, Handsome Lake pondered the misfortune of his tribe. The Seneca, once a proud Iroquois Nation, had become a broken people during the burgeoning expansion of a young America. Poverty and alcoholism, in particular, had laid waste to his people. As he drifted into sleep, he was visited by three spirits, which made him well again and, additionally, bestowed upon him a message from the Great Creator and commanded him to spread the instruction among his people. 
 

 The Next day, at the Strawberry Festival, a healthy Handsome Lake conveyed this divinely delivered message to all who had attended. The message primarily contained instructions from the Creator on how to order society on earth. It preached against four ""words"" or evils which the people were to avoid: whiskey, witchcraft, love-magic, and abortion or sterility. Those guilty of these acts must repent to Handsome Lake, or, if the transgression was severe enough, to the Creator. From accounts taken by Quakers at the Strawberry festival, we know that this message was well received and that one could ""feel the weight of the Spirit"" and ""the love of God"" present and flowing among the audience (Wallace 1969, 242). 
 

 In the years to come (1799-1801), Handsome Lake would have new visions sent to him by spirits sent on behalf of the Creator. The second essential vision set out an apocalyptic theology for the followers of Handsome Lake. In it, he saw the death of the earth and the eternal fate of the wicked and the good. The sinful suffered at the hands of the Tormentor (or Punisher), while the righteous reunited with the Great Spirit in the Heaven World. A third vision instructed Handsome Lake to spread his Gospel to all Indians. Thus at the end of these three visions, Gaiwiio had its essential form. It was concerned with living righteously on earth for the sake of eternity, fascinated with the inevitable destruction of the planet, and aimed to convert as many Indians as possible to its ranks.","Religious Group[8] -> Native American (North American) Religions[38], Religious Group[8] -> New Religious Movement[786], Religious Group[8]",James Waters,1750,1850,1016,Seneca Reservations (1797),This area covers all Seneca Reservations as of 1797. See attached media below for a more detailed illustration of the location of each discrete Seneca reservation.,"North America[61], Northeastern United States[419]",E,N,R,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
1,196_EN,196_EN,196,"Elite, Non-elite (common people, general populace)",Pauline Christianity (ca. 45-60 CE),Database of religion history (DRH),NA,"Religious Group[8], Religious Group[8] -> Roman Religious Traditions[42], Religious Group[8] -> Christian Traditions[18], Religious Group[8] -> Greek Religions[22], Religious Group[8] -> Roman Religious Traditions[42] -> Ancient Christianity in Rome[730]",Fred Tappenden,45,60,479,Pauline Christianity (Undisputed Letters) - Final,"This map roughly covers the major regions and cites associated with the apostle Paul (namely, North Galatia, Ephesus, Macedonia, Achaia, and Rome). The map is based on the undisputed letters and does not contain information from either the disputed letters (including Colossians) nor the Acts of the Apostles.","Asia[1] -> Western Asia[232] -> Turkey[248], Europe[3], Europe[3] -> Southern Europe[73], Europe[3] -> Southern Europe[73] -> Greece[286]",E,N,NA,1,{01},0,1,1,NA,1,1,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,1,1,NA,0,0,0,0,1,0,0,0,0,0,1
1,859_NR,859_NR,859,"Religious Specialists, Non-elite (common people, general populace)",Valentinians,Database of religion history (DRH),"Valentinians are an early branch of Christian practitioners that have often been labeled as ""gnostic."" They are generally understood to be Christians who were influenced by the teachings of Valentinus, a second-century teacher and preacher in Rome. Valentinian Christians are best-known for their treatment of God as totally unknowable before Jesus's appearance, their conception of God as a collective entity of Aeons or emanations of the divine, and their belief in a heavenly counterpart that one needed to reunite with.
 

 Our sources for Valentinian thought are split between their own writings and those of their opponents. Until the 20th century, most of our knowledge of the Valentinians came from heresiologists like Irenaeus of Lyons and Tertullian of Carthage, who wrote tractates that stereotyped and condemned their theologies and practices. We also had a few fragments of Valentinus’s own writings and a letter from the Valentinian Ptolemy to Flora embedded in other patristic texts. With the discovery of the Nag Hammadi Codices in the 1940s, we gained access to a broad array of Valentinian texts. These texts gave us a better understanding of Valentinian liturgical practices, exegetical concerns, and cosmological narratives. 
 

 Valentinians have been condemned as heretics since the late second century. However, Valentinus himself was never formally condemned during his lifetime, nor was there any mechanism by which to expel him from the Roman churches in the second century. Valentinians often accused of looking “too much” like other types of Christians and attending the same services, which made them a threat to some Christians who feared that they were duplicitous.
 

 Valentinians writings and theological explorations have often been depicted as having two substantial trajectories, known as the Eastern and Western schools. However, recent scholarship has questioned a clear divide between the two schools. Likewise, scholars have recently questioned how “Valentinian” Valentinus himself was, since the cosmological and theological concerns of second- and third-century Valentinian writers often turn in very different directions than the fragments of Valentinus that have been preserved. 
 

 Perhaps one of the most interesting aspects of Valentinian thought if their conception of God as androgynous, and that the various emanations of God exist in male-female dyads. This conception of God’s completeness as based on twoness is also expressed in Valentinian descriptions of union with the divine, in which one joins with their accompanying angel in the ritual of the “bridal chamber” in order to achieve redemption.","Religious Group[8] -> Heresy[854], Religious Group[8], Religious Group[8] -> Early Christianity[774], Religious Group[8] -> Christian Traditions[18] -> Early Christianity[742], Religious Group[8] -> Christian Traditions[18]",Chance Bonar,135,400,6,Ancient Mediterranean,"Ancient Mediterranean tagged with ""Western Europe"" out of convention, but actually overlaps with a few regions.","Europe[3], Europe[3] -> Western Europe[296]",NA,N,R,1,NA,0,NA,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,NA,0,0,0,0,1
1,624_NR,624_NR,624,"Religious Specialists, Non-elite (common people, general populace)",The Roshaniyya,Database of religion history (DRH),"The Roshaniyya consisted of the followers of a Muslim Sufi named Bayazid Ansari who was active in the regions between Peshawar and Kandahar in the sixteenth century. Many of the Roshaniyya believed Bayazid Ansari to have been a messianic figure (the mahdi), and they believed God to have delivered Bayazid Ansari a revelation known as ""The Best Explanation"" (Khayr al-Bayan). This text is one of the earliest—if not the earliest—examples of Pashto used as a language of writing. Some members of the Roshaniyya were initiated as disciples of Bayazid, but the term may also include those ""tribal"" communities in the Afghan highlands that temporarily allied with Bayazid Ansari in an armed resistance against the Mughal Empire. After a protracted struggle with Mughal forces, the Roshaniyya were defeated and their intellectual lineages aborted.","Religious Group[8] -> Indic Religious Traditions[510], Religious Group[8] -> Indic Religious Traditions[510] -> Islamic Traditions[661] -> Ṣūfī[665], Religious Group[8] -> Islamic Traditions[24], Religious Group[8] -> Indic Religious Traditions[510] -> Islamic Traditions[661], Religious Group[8] -> Apocalyptic Movements[846] -> Millenarian Movements[849], Religious Group[8] -> Apocalyptic Movements[846] -> messianic movements[848], Religious Group[8] -> Apocalyptic Movements[846] -> Apocalyptic Movements[847], Religious Group[8] -> Apocalyptic Movements[846], Religious Group[8] -> Islamic Traditions[24] -> messianic movements[845], Religious Group[8], Religious Group[8] -> Islamic Traditions[24] -> Sufism[273]",William Sherman,1550,1640,857,Indo-Afghan Frontier,"A loose demarcation of the regions in which the Roshaniyya were active, centered around the mountains dividing present-day Afghanistan and Pakistan.","South Asia[365], Central Asia[367], South Asia[365] -> Afghanistan[368], South Asia[365] -> Sulaiman Mountains[369]",NA,N,R,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,NA,0,0,0,1
1,490_N,490_N,490,"Non-elite (common people, general populace)",Guglielmites,Database of religion history (DRH),"The Guglielmites were an apocalyptic sectarian group focused in Milan who believed a woman named Guglielma was the Holy Spirit and would usher in a ""renewed"" age of Christianity after her Second Coming. The Cistercian Abbey of Chiaravalle (where she was buried), houses of the order of the Humiliati, and several parish Milanese churches venerated Guglielma as an orthodox local Christian saint until inquisitors condemned some sectarians and exhumed and destroyed Guglielma's remains in 1300.","Religious Group[8] -> New Religious Movement[786] -> Apocalyptic Movements[813], Religious Group[8] -> New Religious Movement[786], Religious Group[8] -> Christian Traditions[18] -> Medieval Christianity[812], Religious Group[8] -> Christian Traditions[18], Religious Group[8]",Janine Larmon Peterson,1260,1302,"498, 738",Italy; Northern Italy,"Italy south of the Alps, including Sicily, Sardegna, and Corsica; The late medieval city-state of Milan and the surrounding countryside.","Europe[3], Europe[3] -> Southern Europe[73]; Europe[3], Europe[3] -> Southern Europe[73], Europe[3] -> Southern Europe[73] -> Italy[288]",NA,N,NA,1,0,1,1,1,1,0,NA,0,NA,NA,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1,263_N,263_N,263,"Non-elite (common people, general populace)",Irish Catholicism,Database of religion history (DRH),Irish Catholicism,"Religious Group[8] -> Christian Traditions[18] -> Catholic[153], Religious Group[8]",Conn Herriott,2000,2015,554,Ireland,The island of Ireland,"Europe[3], Europe[3] -> Western Europe[296]",NA,N,NA,1,1,1,NA,1,NA,NA,NA,1,1,NA,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1
1,771_ENR,771_ENR,771,"Elite, Religious Specialists, Non-elite (common people, general populace)",Muscular Christianity,Database of religion history (DRH),"A culturally and religiously diffuse movement characterized by its central concerns and practices around health, fitness, and sports. These concerns have historically taken hold when linked to the project of reinstilling lost manhood, of fixing ""overcivilized"" and effeminate men through right orientation to divine, gendered purpose. Aligned toward personal ""instinct"" and God-given knowledge of best health and fitness practices, the movement is predominantly protestant-inspired. As a means of social reform - of sanitizing sport culture from various evil influences, of offering healthy alternatives to unhealthy societal norms around diet, dress, medicine, or daily comportment - Muscular Christianity has resonated in Catholic, Jewish, and more broadly ""secular"" circles as well.","Religious Group[8] -> Secularism[916], Religious Group[8] -> Abrahamic[905], Religious Group[8] -> Christian Traditions[18], Religious Group[8] -> Christian Traditions[18] -> Evangelical (charismatic)[784], Religious Group[8] -> Christian Traditions[18] -> Protestantism[826], Religious Group[8]",Adam Park,1762,2020,975,Countries with significant Muscular Christian presence.,"Places most impacted by Muscular Christian missions, ideologies, and practices throughout the 19th and 20th centuries, and into the present day.","United States[366], Japan[397], Germany[398], England[399], United States[366] -> Lower 48[400], United States[366] -> Alaska[401], United States[366] -> Hawaii[402], Brazil[403]",E,N,R,0,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,NA,1
1,492_ER,492_ER,492,"Elite, Religious Specialists",Roman Divination,Database of religion history (DRH),"Augury refers narrowly to officially-sanctioned divination via the flights of birds. More broadly, it can refer to divination of a variety of natural sorts, ranging from weather phenomena, to different animals, to other signs. Such divination was not predictive of future events, but rather evaluative about the gods' will. Augurs were official, elite positions in the Roman world. However, there is evidence for non-official, non-elite (but still specialized) augurs long before Roman times (Egypt, Etruscan, Greek) as well as during the height of the Empire.","Religious Group[8] -> Hellenistic Religions[741], Religious Group[8] -> Greek Religions[22], Religious Group[8] -> Roman Religious Traditions[42], Religious Group[8] -> Roman Religious Traditions[42] -> Roman State Religions[299], Religious Group[8] -> Roman Religious Traditions[42] -> Greek Religions in Rome[733], Religious Group[8] -> Italic Religions[751], Religious Group[8]",Paul Robertson,-800,380,737,Roman Empire,"Greek, Etruscan, Roman, like others (Egypt, Cyprus, etc.)","Europe[3], Europe[3] -> Southeastern Europe[72], Europe[3] -> Southern Europe[73], Middle East[5]",E,NA,R,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,NA,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1,871_NR,871_NR,871,"Religious Specialists, Non-elite (common people, general populace)",Spiritualism,Database of religion history (DRH),"In 1948, young sisters Maggie and Katy Fox reported to their family that not only was there a spirit living in their house, but they’d learned how to communicate with it. Friends and neighbors around their house in upstate New York came to bear witness to the spirit’s “rappings,” the girls quickly became celebrity mediums, and the Spiritualist movement took off. 
 

 Spiritualism coalesced around a belief that the dead live on in a “spirit world” separated from the world of the living by a thin veil. In this spirit world, individual identities and personal connections persist, and the dead can continue to grow and to spiritually mature. The movement’s central practices include seances, trance lectures, mediumship, healings, and other modes of communication with the spirit world. The commercial success of events like public seances and products like Ouija boards have blurred the line between Spiritualism-as-entertainment and Spiritualism-as-religion from the tradition’s earliest days. Spiritualists also eschew central organization and have no formal markers of religious affiliation, so no precise figures exist for affiliation. However, scholars estimate that anywhere from 3 to 11 million Americans were participating in Spiritualism at the movement’s peak in the late 19th century.
 

 Drawing on previous religious traditions like Mesmerism, Swedenborgianism, and New Thought, Spiritualism followed in the iconoclastic footprints of other new religious movements that came out of the Burned-over District in the 19th century. Early Spiritualists denounced dogmatism and sectarianism of organized religion, and spoke out against the Calvinist notion that humankind is innately sinful. In turn, most Christian churches explicitly disavowed Spiritualism, warning congregants that it was a fraud – or worse, that it was witchcraft. Still, many Spiritualists have historically been practicing Christians, and some churches (especially Quaker, Universalist, and Unitarian churches) have either tacitly or even explicitly welcomed Spiritualism as an outgrowth of Christian practice. Some Spiritualists founded churches of their own, and several associations of Spiritualist Churches exist to this day. The movement also had strong ties to social reform movements, including abolition and women’s suffrage.
 

 Spiritualist practice was originally centered in the northern U.S., with another notable pocket of popularity around New Orleans. English-language periodicals, Spiritualist camps, and travelling mediums also connected American practitioners to a transnational network that grew to extend through Great Britain, parts of Canada. The movement was also briefly in vogue throughout continental Europe. Although Spiritualism experienced another surge of popularity in the wake of WWI, it has never regained its 19th century status in the religious and cultural mainstream.","Religious Group[8] -> New Religious Movement (NRM)[834], Religious Group[8]",Joanna Smith,1848,2020,1033,North America,"The majority of Spiritualist practitioners have been centered in the United States, Canada and the UK.","North America[61], North America[61] -> Canada[182], North America[61] -> United States of America[185], Scotland[422], England[399], Ireland[420]",NA,N,R,0,0,0,NA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,485_ENR,485_ENR,485,"Elite, Religious Specialists, Non-elite (common people, general populace)",Sámi pre-Christian religion,Database of religion history (DRH),"The Sámi is an indigenous people of northern Fennoscandia. Throughout the known history of this ethnic group, their languages/dialects, subsistence, clothing, and other cultural expressions have varied both geographically and chronologically. The pre-Christian Sámi religion still demonstrates widespread similarities in the Sámi areas at different points in time, including a similar worldview and shared ritual practices. The religious affiliation has been expressed through practices embedded in everyday life and in the ethnic identity, rather than through concious participation in or articulation of an organized religion.","Religious Group[8] -> Circumpolar Religions[765] -> Sámi religion[767], Religious Group[8] -> Circumpolar Religions[765], Religious Group[8]",Marte Spangen,500,1500,730,Sápmi (The Sámi Land),"Main historical Sámi occupation areas. The distribution of Sámi settlements and landscape use before 1500 is debated, but it did include areas further south than shown in this map.","Europe[3], Europe[3] -> Eastern Europe[251], Europe[3] -> Eastern Europe[251] -> Russia[260], Europe[3] -> Northern Europe[263], Europe[3] -> Northern Europe[263] -> Finland[269], Europe[3] -> Northern Europe[263] -> Norway[276], Europe[3] -> Northern Europe[263] -> Sweden[279]",E,N,R,0,0,0,NA,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,NA,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
1,646_NR,646_NR,646,"Religious Specialists, Non-elite (common people, general populace)",Lakota Religious Traditions,Database of religion history (DRH),"The Lakota people are the westernmost members of the Očhéthi Šakówiŋ (Seven Council Fires). Primarily a linguistic designation, Lakota people are made up of a variety of different thiyóšpaye (bands) and​ today reside on the Cheyenne River, Pine Ridge, Standing Rock, and Rosebud reservations in western North and South Dakota as well as in various off-reservation communities around the United States. The goal of this entry is to focus primarily on the practice of Lakota religious traditions from the beginning of the reservation era to the present (2018). Membership in this group is primarily determined by acceptance within the community, however colonial policies of blood quantum continue to be imposed by the United States federal government, alongside other American Indian communities, complicating who may or may not be considered a legitimate practitioner of Lakota religion by other Lakotas. Additionally, political membership within Lakota communities does not guarantee any given individual's personal practice of these traditions because various Christian denominations continue to be practiced in these on and off-reservation communities.","Religious Group[8] -> Native American (North American) Religions[38] -> Lakota Religious Traditions[863], Religious Group[8] -> Native American (North American) Religions[38], Religious Group[8]",Ryan Goeckner,1889,2018,874,Lakota Reservations,Current Lakota Reservations,"North America[61], North America[61] -> United States of America[185]",NA,N,R,0,0,0,NA,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,284_N,284_N,284,"Non-elite (common people, general populace)",Yolngu religion,Database of religion history (DRH),NA,"Religious Group[8], Religious Group[8] -> Oceanic Religions[40]",Howard and Frances Morphy,-3500,2015,567,Yolngu,Yolngu KML version,"Oceania[13], Oceania[13] -> Australia[75]",NA,N,NA,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
